timestamp,open,high,low,close
2025-06-20 16:03:00,15229101.0,15235695.0,15223091.0,15235695.0
2025-06-20 16:04:00,15235695.0,15235695.0,15228806.0,15228806.0
2025-06-20 16:05:00,15224060.0,15232000.0,15220100.0,15220606.0
2025-06-20 16:06:00,15220606.0,15222203.0,15216327.0,15218203.0
2025-06-20 16:07:00,15218203.0,15222694.0,15212039.0,15215800.0
2025-06-20 16:08:00,15212834.0,15220000.0,15212834.0,15220000.0
2025-06-20 16:09:00,15213800.0,15223269.0,15212376.0,15217032.0
2025-06-20 16:10:00,15217032.0,15229281.0,15217032.0,15229281.0
2025-06-20 16:11:00,15229171.0,15234280.0,15229171.0,15231598.0
2025-06-20 16:12:00,15231598.0,15231598.0,15215200.0,15215200.0
2025-06-20 16:13:00,15214103.0,15216004.0,15214100.0,15214316.0
2025-06-20 16:14:00,15214316.0,15214418.0,15208360.0,15212278.0
2025-06-20 16:15:00,15212278.0,15212278.0,15202528.0,15210000.0
2025-06-20 16:16:00,15210000.0,15210000.0,15189158.0,15200278.0
2025-06-20 16:17:00,15200278.0,15210707.0,15200275.0,15210707.0
2025-06-20 16:18:00,15210707.0,15212373.0,15210707.0,15212370.0
2025-06-20 16:19:00,15212370.0,15223054.0,15212370.0,15219701.0
2025-06-20 16:20:00,15219701.0,15219701.0,15209707.0,15210000.0
2025-06-20 16:21:00,15210000.0,15210100.0,15207745.0,15208606.0
2025-06-20 16:22:00,15208200.0,15208200.0,15190253.0,15202763.0
2025-06-20 16:23:00,15202763.0,15207009.0,15202500.0,15204266.0
2025-06-20 16:24:00,15204265.0,15228653.0,15204265.0,15228653.0
2025-06-20 16:25:00,15228653.0,15229131.0,15216291.0,15226013.0
2025-06-20 16:26:00,15228061.0,15233213.0,15228061.0,15233213.0
2025-06-20 16:27:00,15233213.0,15233213.0,15224688.0,15224688.0
2025-06-20 16:28:00,15224688.0,15224688.0,15208794.0,15208794.0
2025-06-20 16:29:00,15208794.0,15213760.0,15207165.0,15213758.0
2025-06-20 16:30:00,15213320.0,15213320.0,15208221.0,15211581.0
2025-06-20 16:31:00,15211581.0,15213751.0,15211581.0,15213751.0
2025-06-20 16:32:00,15213751.0,15226507.0,15213672.0,15213672.0
2025-06-20 16:33:00,15211504.0,15214398.0,15211504.0,15214398.0
2025-06-20 16:34:00,15214398.0,15220620.0,15214398.0,15216624.0
2025-06-20 16:35:00,15216624.0,15217200.0,15213978.0,15216419.0
2025-06-20 16:36:00,15216419.0,15217998.0,15216419.0,15216921.0
2025-06-20 16:37:00,15216753.0,15216753.0,15198701.0,15203412.0
2025-06-20 16:38:00,15203412.0,15208300.0,15191800.0,15191840.0
2025-06-20 16:39:00,15191840.0,15196297.0,15183600.0,15183600.0
2025-06-20 16:40:00,15180427.0,15187200.0,15179043.0,15185903.0
2025-06-20 16:41:00,15185903.0,15185903.0,15174600.0,15178200.0
2025-06-20 16:42:00,15178200.0,15178200.0,15167283.0,15167901.0
2025-06-20 16:43:00,15167901.0,15179883.0,15166171.0,15176501.0
2025-06-20 16:44:00,15176501.0,15176501.0,15161200.0,15161200.0
2025-06-20 16:45:00,15161200.0,15170100.0,15157989.0,15170100.0
2025-06-20 16:46:00,15170100.0,15171579.0,15168171.0,15168171.0
2025-06-20 16:47:00,15161840.0,15161840.0,15150000.0,15150000.0
2025-06-20 16:48:00,15145200.0,15153018.0,15144103.0,15144103.0
2025-06-20 16:49:00,15144108.0,15151798.0,15144108.0,15151283.0
2025-06-20 16:50:00,15150398.0,15150398.0,15141403.0,15147461.0
2025-06-20 16:51:00,15147398.0,15152298.0,15143045.0,15152298.0
2025-06-20 16:52:00,15155303.0,15160496.0,15152988.0,15154453.0
2025-06-20 16:53:00,15154453.0,15155937.0,15140000.0,15152174.0
2025-06-20 16:54:00,15152174.0,15175621.0,15152174.0,15175569.0
2025-06-20 16:55:00,15175569.0,15181680.0,15169449.0,15178754.0
2025-06-20 16:56:00,15172801.0,15173761.0,15168000.0,15168000.0
2025-06-20 16:57:00,15168000.0,15172085.0,15168000.0,15172085.0
2025-06-20 16:58:00,15172085.0,15175100.0,15156835.0,15156835.0
2025-06-20 16:59:00,15156835.0,15156835.0,15144591.0,15144591.0
2025-06-20 17:00:00,15144591.0,15162037.0,15144591.0,15162037.0
2025-06-20 17:01:00,15162035.0,15164100.0,15159592.0,15162197.0
2025-06-20 17:02:00,15162197.0,15162197.0,15152500.0,15160898.0
2025-06-20 17:03:00,15160898.0,15160898.0,15150200.0,15150500.0
2025-06-20 17:04:00,15150500.0,15150500.0,15148810.0,15148810.0
2025-06-20 17:05:00,15148810.0,15148810.0,15135000.0,15135000.0
2025-06-20 17:06:00,15135000.0,15135000.0,15123145.0,15126495.0
2025-06-20 17:07:00,15126495.0,15136530.0,15121128.0,15136530.0
2025-06-20 17:08:00,15136530.0,15141500.0,15132852.0,15136087.0
2025-06-20 17:09:00,15136087.0,15149373.0,15111111.0,15111111.0
2025-06-20 17:10:00,15124898.0,15130290.0,15124586.0,15129598.0
2025-06-20 17:11:00,15129598.0,15129598.0,15123717.0,15126396.0
2025-06-20 17:12:00,15126396.0,15132096.0,15125598.0,15129093.0
2025-06-20 17:13:00,15128898.0,15128898.0,15117000.0,15126793.0
2025-06-20 17:14:00,15128497.0,15128497.0,15126334.0,15126396.0
2025-06-20 17:15:00,15126396.0,15129113.0,15111700.0,15124716.0
2025-06-20 17:16:00,15124716.0,15124716.0,15112400.0,15122000.0
2025-06-20 17:17:00,15119000.0,15123200.0,15118681.0,15123200.0
2025-06-20 17:18:00,15123183.0,15123183.0,15111800.0,15112012.0
2025-06-20 17:19:00,15112033.0,15112033.0,15060000.0,15068591.0
2025-06-20 17:20:00,15063599.0,15072170.0,15032899.0,15032899.0
2025-06-20 17:21:00,15037719.0,15048823.0,15030300.0,15037599.0
2025-06-20 17:22:00,15032503.0,15046047.0,15030785.0,15036762.0
2025-06-20 17:23:00,15030000.0,15030000.0,15011326.0,15013988.0
2025-06-20 17:24:00,15012490.0,15034000.0,15007184.0,15033700.0
2025-06-20 17:25:00,15033576.0,15037300.0,15016926.0,15037300.0
2025-06-20 17:26:00,15037300.0,15037300.0,15015000.0,15015000.0
2025-06-20 17:27:00,15013000.0,15026599.0,15005432.0,15023980.0
2025-06-20 17:28:00,15011605.0,15036258.0,15011346.0,15015000.0
2025-06-20 17:29:00,15015000.0,15049384.0,15015000.0,15049245.0
2025-06-20 17:30:00,15021513.0,15036598.0,15021513.0,15022286.0
2025-06-20 17:31:00,15016750.0,15026688.0,15007500.0,15024200.0
2025-06-20 17:32:00,15024200.0,15024200.0,15007101.0,15023993.0
2025-06-20 17:33:00,15023964.0,15024000.0,15010003.0,15010003.0
2025-06-20 17:34:00,15019547.0,15019547.0,15005273.0,15011596.0
2025-06-20 17:35:00,15011596.0,15014495.0,14992521.0,14998667.0
2025-06-20 17:36:00,15009092.0,15009092.0,14990000.0,14990000.0
2025-06-20 17:37:00,14990000.0,14995632.0,14958100.0,14967881.0
2025-06-20 17:38:00,14958403.0,14985760.0,14958403.0,14975079.0
2025-06-20 17:39:00,14966507.0,14981100.0,14964200.0,14981100.0
2025-06-20 17:40:00,14981100.0,14987200.0,14965609.0,14975100.0
2025-06-20 17:41:00,14975100.0,15005799.0,14975100.0,15005799.0
2025-06-20 17:42:00,15005799.0,15042000.0,15005799.0,15041800.0
2025-06-20 17:43:00,15041800.0,15049689.0,15040000.0,15040000.0
2025-06-20 17:44:00,15040000.0,15046024.0,15040000.0,15046000.0
2025-06-20 17:45:00,15046000.0,15061606.0,15046000.0,15056000.0
2025-06-20 17:46:00,15056002.0,15062161.0,15041944.0,15050000.0
2025-06-20 17:47:00,15050000.0,15053896.0,15050000.0,15053697.0
2025-06-20 17:48:00,15053697.0,15064386.0,15050215.0,15056263.0
2025-06-20 17:49:00,15048675.0,15060174.0,15040000.0,15060174.0
2025-06-20 17:50:00,15056610.0,15060500.0,15040801.0,15047103.0
2025-06-20 17:51:00,15047103.0,15052258.0,15033920.0,15033920.0
2025-06-20 17:52:00,15033108.0,15036670.0,15015259.0,15036670.0
2025-06-20 17:53:00,15036670.0,15042833.0,15013486.0,15041600.0
2025-06-20 17:54:00,15041600.0,15048288.0,15041600.0,15045057.0
2025-06-20 17:55:00,15045057.0,15051487.0,15039300.0,15040600.0
2025-06-20 17:56:00,15040600.0,15053500.0,15039215.0,15039215.0
2025-06-20 17:57:00,15039215.0,15079454.0,15039215.0,15077463.0
2025-06-20 17:58:00,15072216.0,15088024.0,15072216.0,15088024.0
2025-06-20 17:59:00,15082769.0,15110800.0,15082769.0,15102464.0
2025-06-20 18:00:00,15092800.0,15101900.0,15083208.0,15088598.0
2025-06-20 18:01:00,15088598.0,15090799.0,15081803.0,15085340.0
2025-06-20 18:02:00,15080000.0,15089996.0,15080000.0,15089322.0
2025-06-20 18:03:00,15074200.0,15074200.0,15064399.0,15073170.0
2025-06-20 18:04:00,15073170.0,15084798.0,15070000.0,15071106.0
2025-06-20 18:05:00,15071106.0,15075786.0,15060778.0,15074895.0
2025-06-20 18:06:00,15074895.0,15092048.0,15074895.0,15089186.0
2025-06-20 18:07:00,15089186.0,15089186.0,15074895.0,15084768.0
2025-06-20 18:08:00,15084768.0,15084768.0,15073939.0,15084733.0
2025-06-20 18:09:00,15084733.0,15085522.0,15084100.0,15085522.0
2025-06-20 18:10:00,15085522.0,15098514.0,15085522.0,15098514.0
2025-06-20 18:11:00,15099300.0,15105976.0,15093700.0,15105976.0
2025-06-20 18:12:00,15105976.0,15107500.0,15080000.0,15080000.0
2025-06-20 18:13:00,15074465.0,15074680.0,15074465.0,15074680.0
2025-06-20 18:14:00,15074680.0,15084583.0,15074680.0,15084583.0
2025-06-20 18:15:00,15084583.0,15086626.0,15079005.0,15081107.0
2025-06-20 18:16:00,15081107.0,15083739.0,15081107.0,15083739.0
2025-06-20 18:17:00,15083739.0,15105357.0,15083739.0,15102296.0
2025-06-20 18:18:00,15102296.0,15112218.0,15102291.0,15109996.0
2025-06-20 18:19:00,15109996.0,15117428.0,15109996.0,15117428.0
2025-06-20 18:20:00,15117428.0,15118933.0,15095936.0,15096764.0
2025-06-20 18:21:00,15096764.0,15096951.0,15094158.0,15094187.0
2025-06-20 18:22:00,15094187.0,15100598.0,15094187.0,15100598.0
2025-06-20 18:23:00,15100598.0,15102499.0,15094808.0,15094808.0
2025-06-20 18:24:00,15094807.0,15094807.0,15071202.0,15079995.0
2025-06-20 18:25:00,15079995.0,15080010.0,15079995.0,15079995.0
2025-06-20 18:26:00,15077008.0,15092300.0,15071104.0,15092300.0
2025-06-20 18:27:00,15086258.0,15086258.0,15079700.0,15079700.0
2025-06-20 18:28:00,15079700.0,15079700.0,15060035.0,15077844.0
2025-06-20 18:29:00,15077844.0,15077956.0,15076563.0,15077956.0
2025-06-20 18:30:00,15077956.0,15079699.0,15077956.0,15079699.0
2025-06-20 18:31:00,15079699.0,15079699.0,15079699.0,15079699.0
2025-06-20 18:32:00,15092300.0,15102200.0,15089098.0,15101998.0
2025-06-20 18:33:00,15101998.0,15104564.0,15092839.0,15102258.0
2025-06-20 18:34:00,15102258.0,15102258.0,15088500.0,15094488.0
2025-06-20 18:35:00,15094488.0,15097500.0,15092818.0,15097500.0
2025-06-20 18:36:00,15099400.0,15103798.0,15098307.0,15101372.0
2025-06-20 18:37:00,15101372.0,15101372.0,15093814.0,15095600.0
2025-06-20 18:38:00,15095600.0,15095600.0,15081603.0,15087980.0
2025-06-20 18:39:00,15087980.0,15091899.0,15087980.0,15091577.0
2025-06-20 18:40:00,15091577.0,15091577.0,15079571.0,15083898.0
2025-06-20 18:41:00,15083898.0,15089757.0,15082942.0,15089505.0
2025-06-20 18:42:00,15089505.0,15093084.0,15087200.0,15087200.0
2025-06-20 18:43:00,15087200.0,15087200.0,15083933.0,15083933.0
2025-06-20 18:44:00,15083933.0,15083933.0,15081603.0,15083000.0
2025-06-20 18:45:00,15083000.0,15097658.0,15083000.0,15097658.0
2025-06-20 18:46:00,15097658.0,15108000.0,15097658.0,15108000.0
2025-06-20 18:47:00,15108000.0,15110300.0,15108000.0,15110001.0
2025-06-20 18:48:00,15110001.0,15110001.0,15104700.0,15108699.0
2025-06-20 18:49:00,15108699.0,15108699.0,15104300.0,15104300.0
2025-06-20 18:50:00,15104300.0,15104300.0,15091087.0,15101123.0
2025-06-20 18:51:00,15101123.0,15101123.0,15096072.0,15096072.0
2025-06-20 18:52:00,15096072.0,15103888.0,15096072.0,15100297.0
2025-06-20 18:53:00,15102121.0,15102121.0,15099706.0,15101996.0
2025-06-20 18:54:00,15101996.0,15109296.0,15101996.0,15109204.0
2025-06-20 18:55:00,15109204.0,15109204.0,15109204.0,15109204.0
2025-06-20 18:56:00,15109204.0,15109204.0,15096719.0,15101700.0
2025-06-20 18:57:00,15101700.0,15103093.0,15096001.0,15102297.0
2025-06-20 18:58:00,15102297.0,15102297.0,15090000.0,15090000.0
2025-06-20 18:59:00,15090000.0,15090000.0,15088131.0,15088131.0
2025-06-20 19:00:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:01:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:02:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:03:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:04:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:05:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:06:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:07:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:08:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:09:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:10:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:11:00,15088131.0,15088131.0,15088131.0,15088131.0
2025-06-20 19:12:00,15087749.0,15096897.0,15080000.0,15095889.0
2025-06-20 19:13:00,15095889.0,15095889.0,15090000.0,15093022.0
2025-06-20 19:14:00,15093022.0,15093022.0,15070639.0,15075749.0
2025-06-20 19:15:00,15074546.0,15077600.0,15067507.0,15077600.0
2025-06-20 19:16:00,15080000.0,15091100.0,15080000.0,15090800.0
2025-06-20 19:17:00,15090800.0,15093599.0,15090800.0,15093599.0
2025-06-20 19:18:00,15093599.0,15093599.0,15084513.0,15085109.0
2025-06-20 19:19:00,15086430.0,15093967.0,15086430.0,15090874.0
2025-06-20 19:20:00,15090874.0,15090874.0,15086297.0,15086297.0
2025-06-20 19:21:00,15086297.0,15091000.0,15082599.0,15082599.0
2025-06-20 19:22:00,15082599.0,15087143.0,15082599.0,15087143.0
2025-06-20 19:23:00,15087285.0,15095349.0,15087285.0,15092699.0
2025-06-20 19:24:00,15092699.0,15092699.0,15085603.0,15085603.0
2025-06-20 19:25:00,15085603.0,15090583.0,15078836.0,15090583.0
2025-06-20 19:26:00,15090489.0,15090489.0,15089329.0,15089329.0
2025-06-20 19:27:00,15089329.0,15089329.0,15080420.0,15086687.0
2025-06-20 19:28:00,15086687.0,15086687.0,15075101.0,15076507.0
2025-06-20 19:29:00,15076507.0,15083644.0,15076507.0,15083644.0
2025-06-20 19:30:00,15083644.0,15103133.0,15083644.0,15103133.0
2025-06-20 19:31:00,15103133.0,15114960.0,15103133.0,15114664.0
2025-06-20 19:32:00,15115099.0,15115823.0,15107076.0,15113100.0
2025-06-20 19:33:00,15113100.0,15113100.0,15105670.0,15105749.0
2025-06-20 19:34:00,15105749.0,15107523.0,15104820.0,15107523.0
2025-06-20 19:35:00,15107523.0,15113900.0,15107523.0,15113900.0
2025-06-20 19:36:00,15113900.0,15116899.0,15113900.0,15116444.0
2025-06-20 19:37:00,15117809.0,15117809.0,15105000.0,15109256.0
2025-06-20 19:38:00,15109256.0,15113375.0,15102890.0,15102890.0
2025-06-20 19:39:00,15106653.0,15110263.0,15106653.0,15110263.0
2025-06-20 19:40:00,15110406.0,15118292.0,15110406.0,15113690.0
2025-06-20 19:41:00,15113690.0,15113690.0,15112213.0,15112213.0
2025-06-20 19:42:00,15112213.0,15116700.0,15111899.0,15116700.0
2025-06-20 19:43:00,15116700.0,15120797.0,15116700.0,15118592.0
2025-06-20 19:44:00,15118592.0,15118592.0,15118000.0,15118000.0
2025-06-20 19:45:00,15118000.0,15119000.0,15116097.0,15117499.0
2025-06-20 19:46:00,15117499.0,15136199.0,15117497.0,15133019.0
2025-06-20 19:47:00,15133019.0,15133723.0,15133017.0,15133017.0
2025-06-20 19:48:00,15133017.0,15139565.0,15128077.0,15128108.0
2025-06-20 19:49:00,15128108.0,15130000.0,15128108.0,15130000.0
2025-06-20 19:50:00,15130000.0,15130000.0,15123797.0,15123797.0
2025-06-20 19:51:00,15114250.0,15117801.0,15114250.0,15117801.0
2025-06-20 19:52:00,15117801.0,15129322.0,15117801.0,15129322.0
2025-06-20 19:53:00,15129322.0,15129322.0,15120566.0,15120566.0
2025-06-20 19:54:00,15120566.0,15131804.0,15120566.0,15131804.0
2025-06-20 19:55:00,15137994.0,15151624.0,15137994.0,15151624.0
2025-06-20 19:56:00,15151624.0,15154662.0,15149500.0,15152116.0
2025-06-20 19:57:00,15151678.0,15157388.0,15145297.0,15157388.0
2025-06-20 19:58:00,15157388.0,15157388.0,15149609.0,15150748.0
2025-06-20 19:59:00,15150748.0,15150748.0,15136600.0,15136600.0
2025-06-20 20:00:00,15136600.0,15145523.0,15134989.0,15145523.0
2025-06-20 20:01:00,15145523.0,15146253.0,15145523.0,15146253.0
2025-06-20 20:02:00,15156100.0,15157900.0,15147226.0,15153770.0
2025-06-20 20:03:00,15153770.0,15157349.0,15150700.0,15151602.0
2025-06-20 20:04:00,15151602.0,15155794.0,15151602.0,15155794.0
2025-06-20 20:05:00,15155794.0,15155794.0,15155794.0,15155794.0
2025-06-20 20:06:00,15159318.0,15171946.0,15159318.0,15171792.0
2025-06-20 20:07:00,15171792.0,15175300.0,15171792.0,15172597.0
2025-06-20 20:08:00,15172597.0,15172597.0,15153663.0,15153664.0
2025-06-20 20:09:00,15153664.0,15160599.0,15153664.0,15154700.0
2025-06-20 20:10:00,15154700.0,15154700.0,15146812.0,15146812.0
2025-06-20 20:11:00,15146812.0,15154702.0,15146812.0,15154702.0
2025-06-20 20:12:00,15154702.0,15170300.0,15154702.0,15165902.0
2025-06-20 20:13:00,15165902.0,15166100.0,15165400.0,15165400.0
2025-06-20 20:14:00,15165400.0,15173481.0,15165400.0,15166337.0
2025-06-20 20:15:00,15166337.0,15169101.0,15165381.0,15167600.0
2025-06-20 20:16:00,15167600.0,15197800.0,15167600.0,15186145.0
2025-06-20 20:17:00,15186145.0,15199000.0,15186145.0,15199000.0
2025-06-20 20:18:00,15199000.0,15199000.0,15160001.0,15160928.0
2025-06-20 20:19:00,15160928.0,15165699.0,15160928.0,15164136.0
2025-06-20 20:20:00,15164136.0,15164136.0,15155603.0,15160545.0
